2025-11-10,,,,,,,,,,,,,,,,,,,,,,,,,
American Express Co,AXP,3M Co,MMM,Amgen Inc,AMGN,Apple Inc,AAPL,Boeing Co,BA,Caterpillar Inc,CAT,Chevron Corp,CVX,Cisco Systems Inc,CSCO,Coca-Cola Co,KO,Dow Inc,DOW,Goldman Sachs Group Inc,GS,Home Depot Inc,HD,Honeywell International Inc,HON
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
2025-10-15 16:00:00,"330,66",2025-10-15 16:00:00,"153,47",2025-10-16 16:00:00,"295,81",2025-10-16 16:00:00,"247,45",2025-10-15 16:00:00,214,2025-10-16 16:00:00,"540,96",2025-10-15 16:00:00,"152,11",2025-10-20 16:00:00,"70,65",2025-10-16 16:00:00,"67,59",2025-10-15 16:00:00,"22,2",2025-10-16 16:00:00,"758,09",2025-10-15 16:00:00,"388,3",2025-10-15 16:00:00,"190,79"
2025-10-16 16:00:00,"323,12",2025-10-16 16:00:00,"151,41",2025-10-17 16:00:00,"298,81",2025-10-17 16:00:00,"252,29",2025-10-16 16:00:00,"211,89",2025-10-17 16:00:00,"527,08",2025-10-16 16:00:00,"151,71",2025-10-21 16:00:00,"70,72",2025-10-17 16:00:00,"68,44",2025-10-16 16:00:00,"21,9",2025-10-17 16:00:00,"750,77",2025-10-16 16:00:00,"387,39",2025-10-16 16:00:00,"191,42"
2025-10-17 16:00:00,"346,62",2025-10-17 16:00:00,"152,64",2025-10-20 16:00:00,"303,33",2025-10-20 16:00:00,"262,24",2025-10-17 16:00:00,"212,94",2025-10-20 16:00:00,"531,18",2025-10-17 16:00:00,"153,08",2025-10-22 16:00:00,"70,66",2025-10-20 16:00:00,"68,44",2025-10-17 16:00:00,"21,89",2025-10-20 16:00:00,"763,32",2025-10-17 16:00:00,"391,9",2025-10-17 16:00:00,"191,22"
2025-10-20 16:00:00,"349,48",2025-10-20 16:00:00,"154,78",2025-10-21 16:00:00,"301,14",2025-10-21 16:00:00,"262,77",2025-10-20 16:00:00,"216,82",2025-10-21 16:00:00,"524,65",2025-10-20 16:00:00,"154,48",2025-10-23 16:00:00,"70,27",2025-10-21 16:00:00,"71,22",2025-10-20 16:00:00,"21,63",2025-10-21 16:00:00,"758,98",2025-10-20 16:00:00,"388,89",2025-10-20 16:00:00,"194,11"
2025-10-21 16:00:00,"355,22",2025-10-21 16:00:00,"166,64",2025-10-22 16:00:00,"295,98",2025-10-22 16:00:00,"258,45",2025-10-21 16:00:00,"217,26",2025-10-22 16:00:00,"513,91",2025-10-21 16:00:00,"153,79",2025-10-24 16:00:00,"70,63",2025-10-22 16:00:00,"70,81",2025-10-21 16:00:00,"21,75",2025-10-22 16:00:00,"744,6",2025-10-21 16:00:00,"390,9",2025-10-21 16:00:00,"196,99"
2025-10-22 16:00:00,352,2025-10-22 16:00:00,"167,23",2025-10-23 16:00:00,"292,89",2025-10-23 16:00:00,"259,58",2025-10-22 16:00:00,"216,59",2025-10-23 16:00:00,"520,5",2025-10-22 16:00:00,"155,57",2025-10-27 16:00:00,"71,39",2025-10-23 16:00:00,"69,94",2025-10-22 16:00:00,"21,7",2025-10-23 16:00:00,"750,78",2025-10-22 16:00:00,"388,97",2025-10-22 16:00:00,"194,66"
2025-10-23 16:00:00,"354,93",2025-10-23 16:00:00,"171,6",2025-10-24 16:00:00,"291,76",2025-10-24 16:00:00,"262,82",2025-10-23 16:00:00,"217,77",2025-10-24 16:00:00,"522,73",2025-10-23 16:00:00,"156,56",2025-10-28 16:00:00,"72,62",2025-10-24 16:00:00,"69,71",2025-10-23 16:00:00,"24,51",2025-10-24 16:00:00,"783,88",2025-10-23 16:00:00,"385,03",2025-10-23 16:00:00,"207,91"
2025-10-24 16:00:00,"357,56",2025-10-24 16:00:00,"168,5",2025-10-27 16:00:00,"291,16",2025-10-27 16:00:00,"268,81",2025-10-24 16:00:00,"221,35",2025-10-27 16:00:00,"527,07",2025-10-24 16:00:00,"155,56",2025-10-29 16:00:00,"71,33",2025-10-27 16:00:00,"70,06",2025-10-24 16:00:00,"24,81",2025-10-27 16:00:00,"789,99",2025-10-24 16:00:00,"386,68",2025-10-24 16:00:00,"203,64"
2025-10-27 16:00:00,"361,67",2025-10-27 16:00:00,"168,4",2025-10-28 16:00:00,"292,09",2025-10-28 16:00:00,269,2025-10-27 16:00:00,223,2025-10-28 16:00:00,"524,47",2025-10-27 16:00:00,"155,28",2025-10-30 16:00:00,"72,91",2025-10-28 16:00:00,"70,16",2025-10-27 16:00:00,"25,73",2025-10-28 16:00:00,"792,09",2025-10-27 16:00:00,"385,27",2025-10-27 16:00:00,"202,63"
2025-10-28 16:00:00,"361,03",2025-10-28 16:00:00,"166,83",2025-10-29 16:00:00,"291,77",2025-10-29 16:00:00,"269,7",2025-10-28 16:00:00,"223,33",2025-10-29 16:00:00,"585,49",2025-10-28 16:00:00,"154,13",2025-10-31 16:00:00,"73,11",2025-10-29 16:00:00,"68,35",2025-10-28 16:00:00,"25,38",2025-10-29 16:00:00,"783,06",2025-10-28 16:00:00,"385,75",2025-10-28 16:00:00,"202,01"
2025-10-29 16:00:00,"358,22",2025-10-29 16:00:00,"164,63",2025-10-30 16:00:00,292,2025-10-30 16:00:00,"271,4",2025-10-29 16:00:00,"213,58",2025-10-30 16:00:00,"583,15",2025-10-29 16:00:00,"155,1",2025-11-03 16:00:00,"74,45",2025-10-30 16:00:00,"68,98",2025-10-29 16:00:00,"24,86",2025-10-30 16:00:00,"790,16",2025-10-29 16:00:00,"378,04",2025-10-29 16:00:00,"200,58"
2025-10-30 16:00:00,"358,88",2025-10-30 16:00:00,"166,45",2025-10-31 16:00:00,"298,43",2025-10-31 16:00:00,"270,37",2025-10-30 16:00:00,"200,08",2025-10-31 16:00:00,"577,26",2025-10-30 16:00:00,"153,52",2025-11-04 16:00:00,"72,32",2025-10-31 16:00:00,"68,9",2025-10-30 16:00:00,"23,8",2025-10-31 16:00:00,"789,37",2025-10-30 16:00:00,"379,55",2025-10-30 16:00:00,"200,11"
2025-10-31 16:00:00,"360,73",2025-10-31 16:00:00,"166,5",2025-11-03 16:00:00,"296,3",2025-11-03 16:00:00,"269,05",2025-10-31 16:00:00,"201,02",2025-11-03 16:00:00,"570,59",2025-10-31 16:00:00,"157,72",2025-11-05 16:00:00,"72,1",2025-11-03 16:00:00,"67,97",2025-10-31 16:00:00,"23,85",2025-11-03 16:00:00,"785,52",2025-10-31 16:00:00,"379,59",2025-10-31 16:00:00,"201,33"
2025-11-03 16:00:00,"361,62",2025-11-03 16:00:00,"162,19",2025-11-04 16:00:00,"296,7",2025-11-04 16:00:00,"270,04",2025-11-03 16:00:00,"204,55",2025-11-04 16:00:00,"547,58",2025-11-03 16:00:00,"154,04",2025-11-06 16:00:00,"71,04",2025-11-04 16:00:00,"68,66",2025-11-03 16:00:00,"23,23",2025-11-04 16:00:00,"790,83",2025-11-03 16:00:00,"378,35",2025-11-03 16:00:00,"197,77"
2025-11-04 16:00:00,"360,49",2025-11-04 16:00:00,"160,59",2025-11-05 16:00:00,"319,86",2025-11-05 16:00:00,"270,14",2025-11-04 16:00:00,"198,05",2025-11-05 16:00:00,"569,15",2025-11-04 16:00:00,"153,39",2025-11-07 16:00:00,"71,07",2025-11-05 16:00:00,"68,51",2025-11-04 16:00:00,"22,59",2025-11-05 16:00:00,"793,09",2025-11-04 16:00:00,"383,08",2025-11-04 16:00:00,"196,46"
2025-11-05 16:00:00,"365,8",2025-11-05 16:00:00,"164,32",2025-11-06 16:00:00,"315,59",2025-11-06 16:00:00,"269,77",2025-11-05 16:00:00,"197,62",2025-11-06 16:00:00,"569,78",2025-11-05 16:00:00,"152,66",,,2025-11-06 16:00:00,"69,06",2025-11-05 16:00:00,"22,77",2025-11-06 16:00:00,"787,58",2025-11-05 16:00:00,"373,84",2025-11-05 16:00:00,"197,05"
2025-11-06 16:00:00,"365,73",2025-11-06 16:00:00,"163,85",2025-11-07 16:00:00,"320,2",2025-11-07 16:00:00,"268,47",2025-11-06 16:00:00,"196,5",2025-11-07 16:00:00,"563,1",2025-11-06 16:00:00,"152,94",,,2025-11-07 16:00:00,"70,55",2025-11-06 16:00:00,"22,22",2025-11-07 16:00:00,"786,34",2025-11-06 16:00:00,"369,07",2025-11-06 16:00:00,"195,91"
2025-11-07 16:00:00,"368,54",2025-11-07 16:00:00,"164,84",,,,,2025-11-07 16:00:00,"194,61",,,2025-11-07 16:00:00,"155,02",,,,,2025-11-07 16:00:00,"22,29",,,2025-11-07 16:00:00,"371,11",2025-11-07 16:00:00,"194,07"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
IBM Common Stock,IBM,Intel Corp,INTC,Johnson & Johnson,JNJ,JPMorgan Chase & Co,JPM,McDonald's Corp,MCD,Merck & Co Inc,MRK,Microsoft Corp,MSFT,Nike Inc,NKE,Procter & Gamble Co,PG,Salesforce Inc,CRM,Travelers Companies Inc,TRV,UnitedHealth Group Inc,UNH,Verizon Communications Inc,VZ
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
2024-11-11 16:00:00,"213,57",2024-11-11 16:00:00,"213,57",2024-11-11 16:00:00,"155,04",2024-11-11 16:00:00,"239,29",2024-11-11 16:00:00,"301,53",2024-11-11 16:00:00,"100,73",2024-11-11 16:00:00,"418,01",2024-11-11 16:00:00,"76,6",2024-11-11 16:00:00,"166,03",2024-11-11 16:00:00,"341,73",2024-11-11 16:00:00,"258,36",2024-11-11 16:00:00,"625,25",2024-11-11 16:00:00,"40,44"
2024-11-12 16:00:00,"210,86",2024-11-12 16:00:00,"210,86",2024-11-12 16:00:00,"152,64",2024-11-12 16:00:00,"239,56",2024-11-12 16:00:00,"298,65",2024-11-12 16:00:00,"98,58",2024-11-12 16:00:00,"423,03",2024-11-12 16:00:00,"76,66",2024-11-12 16:00:00,"165,84",2024-11-12 16:00:00,"341,15",2024-11-12 16:00:00,"257,99",2024-11-12 16:00:00,"614,67",2024-11-12 16:00:00,"40,4"
2024-11-13 16:00:00,"210,92",2024-11-13 16:00:00,"210,92",2024-11-13 16:00:00,"153,24",2024-11-13 16:00:00,"241,16",2024-11-13 16:00:00,"297,35",2024-11-13 16:00:00,"98,5",2024-11-13 16:00:00,"425,2",2024-11-13 16:00:00,"76,52",2024-11-13 16:00:00,"166,58",2024-11-13 16:00:00,"341,72",2024-11-13 16:00:00,"256,67",2024-11-13 16:00:00,"605,87",2024-11-13 16:00:00,"41,14"
2024-11-14 16:00:00,"208,99",2024-11-14 16:00:00,"208,99",2024-11-14 16:00:00,"151,87",2024-11-14 16:00:00,"241,87",2024-11-14 16:00:00,"298,56",2024-11-14 16:00:00,"98,36",2024-11-14 16:00:00,"426,89",2024-11-14 16:00:00,"75,68",2024-11-14 16:00:00,"167,08",2024-11-14 16:00:00,"331,65",2024-11-14 16:00:00,"256,52",2024-11-14 16:00:00,"593,15",2024-11-14 16:00:00,"40,87"
2024-11-15 16:00:00,"204,99",2024-11-15 16:00:00,"204,99",2024-11-15 16:00:00,154,2024-11-15 16:00:00,"245,31",2024-11-15 16:00:00,"292,63",2024-11-15 16:00:00,"96,31",2024-11-15 16:00:00,415,2024-11-15 16:00:00,"76,66",2024-11-15 16:00:00,"169,54",2024-11-15 16:00:00,"325,26",2024-11-15 16:00:00,"260,82",2024-11-15 16:00:00,"592,23",2024-11-15 16:00:00,"41,65"
2024-11-18 16:00:00,"208,09",2024-11-18 16:00:00,"208,09",2024-11-18 16:00:00,"154,77",2024-11-18 16:00:00,"245,03",2024-11-18 16:00:00,"291,1",2024-11-18 16:00:00,"96,56",2024-11-18 16:00:00,"415,76",2024-11-18 16:00:00,"74,89",2024-11-18 16:00:00,"170,75",2024-11-18 16:00:00,"322,25",2024-11-18 16:00:00,"262,69",2024-11-18 16:00:00,"589,65",2024-11-18 16:00:00,"42,25"
2024-11-19 16:00:00,"210,25",2024-11-19 16:00:00,"210,25",2024-11-19 16:00:00,153,2024-11-19 16:00:00,"243,09",2024-11-19 16:00:00,"290,73",2024-11-19 16:00:00,"96,54",2024-11-19 16:00:00,"417,79",2024-11-19 16:00:00,"73,91",2024-11-19 16:00:00,"170,76",2024-11-19 16:00:00,"323,43",2024-11-19 16:00:00,"259,27",2024-11-19 16:00:00,577,2024-11-19 16:00:00,"41,93"
2024-11-20 16:00:00,"214,6",2024-11-20 16:00:00,"214,6",2024-11-20 16:00:00,"153,11",2024-11-20 16:00:00,"240,78",2024-11-20 16:00:00,"290,91",2024-11-20 16:00:00,"97,44",2024-11-20 16:00:00,"415,49",2024-11-20 16:00:00,"73,36",2024-11-20 16:00:00,"170,89",2024-11-20 16:00:00,"325,7",2024-11-20 16:00:00,"257,19",2024-11-20 16:00:00,"600,5",2024-11-20 16:00:00,"42,22"
2024-11-21 16:00:00,"222,4",2024-11-21 16:00:00,"222,4",2024-11-21 16:00:00,"155,5",2024-11-21 16:00:00,"244,76",2024-11-21 16:00:00,"288,47",2024-11-21 16:00:00,"99,86",2024-11-21 16:00:00,"412,87",2024-11-21 16:00:00,"75,1",2024-11-21 16:00:00,"172,75",2024-11-21 16:00:00,"335,78",2024-11-21 16:00:00,"260,81",2024-11-21 16:00:00,"597,49",2024-11-21 16:00:00,"42,5"
2024-11-22 16:00:00,"222,97",2024-11-22 16:00:00,"222,97",2024-11-22 16:00:00,"155,17",2024-11-22 16:00:00,"248,55",2024-11-22 16:00:00,"290,28",2024-11-22 16:00:00,"99,18",2024-11-22 16:00:00,417,2024-11-22 16:00:00,"77,4",2024-11-22 16:00:00,"176,28",2024-11-22 16:00:00,"342,02",2024-11-22 16:00:00,"262,47",2024-11-22 16:00:00,"590,87",2024-11-22 16:00:00,"43,15"
